,name,god_0,god_1,god_2,city,addr,religion,tel,principal,longitude,latitude,dist
1696,長壽山慈悲宮,無極聖祖,,,新北市,溪北里介壽路三段210號,道教,02-86766972,陳偉琪,121.405097961426,24.9454002380371,三峽區
1697,姑娘廟,魏姑娘,,,新北市,永定里大湖格22之1號,道教,02-26631678,曾國棟,121.698196411133,25.0166206359863,石碇區
1698,玉旨堂,軒轅黃帝,,,新北市,潭邊里小粗坑2之1號,道教,02-26631590,蔡麗珠,121.671501159668,24.9824295043945,石碇區
1699,佛光山寶塔寺,釋迦牟尼佛,,,桃園市,中山村五福街57號,佛教,03-4800333,黃泰裕,121.219177246094,24.8654117584229,龍潭區
1700,無極勝安宮,明明上帝,,,新竹市,東香里玄奘路61巷12號,道教,03-5384477,黃珀基,120.945640563965,24.7736778259277,香山區
1701,崇華堂天恩道院,明明上帝,彌勒佛,,新竹市,五福路一段185巷50號,一貫道,03-5337412,盧凱諒,120.920570373535,24.7468338012695,香山區
1702,牛埔庄福德宮,福德正神,,,新竹市,埔前里4鄰長福街24號,道教,03-5376055,鄭佳仁,120.940994262695,24.797004699707,香山區
1703,玄天宮(大義里),玄天上帝,,,新竹縣,大義里鳳岡路二段150巷186號,道教,03-5593231,蕭金來,120.984977722168,24.8632583618164,竹北市
1704,廣欽山成佛禪寺,釋迦牟尼佛,,,新竹縣,沙坑村19鄰大平地76之6號,佛教,03-5811426,陳永鑫,121.170516967773,24.7429599761963,橫山鄉
1705,廣德堂,地藏王菩薩,,,桃園市,山腳里1鄰黃帝街321巷11號,道教,03-3692095,古阿腰,121.295852661133,25.0909843444824,蘆竹區
1706,五賢宮(崇義里),三府王爺,,,新竹縣,鳳岡路五段57巷72號,道教,03-5561035,曾華鐘,120.947898864746,24.8606357574463,竹北市
1707,福村宮,福德正神,,,新竹市,虎山里1鄰延平路二段219巷50號,道教,03-5389355,蔡金湖,120.936096191406,24.8048496246338,香山區
1708,長興宮,王爺,,,新竹市,鹽水里8鄰長興街498號,道教,03-5372146,莊清旗,120.904602050781,24.7455997467041,香山區
1709,鎮北宮,天上聖母,,,新北市,龜吼里玉田4之3號,道教,02-24923232,陳品騰,121.679397583008,25.1854591369629,萬里區
1710,承天農林禪寺,釋迦牟尼佛,,,新北市,建德里中正一路466號,佛教,02-26792442,謝國燿,121.364799499512,24.9564094543457,鶯歌區
1711,財團法人新北市智成忠義宮,關聖帝君,,,新北市,埔坪里智成街18號,道教,02-26362218,江慶能,121.503402709961,25.2568607330322,三芝區
1712,財團法人新北市金包里慈護宮,天上聖母,,,新北市,大同里金包里街16號,道教,02-24982510,游忠義,121.640296936035,25.2208003997803,金山區
1713,財團法人桃園新屋天后宮,天上聖母,,,桃園市,笨港里2鄰聖賢路45號,道教,03-4769415,李煥昌,121.026496887207,24.9756450653076,新屋區
1714,財團法人永修精舍,釋迦牟尼佛,,,新竹市,境褔街141巷10號,佛教,03-5319052,楊漢珩,120.959899902344,24.8199005126953,北區
1715,行修宮(財團法人台北市行天宮三峽分宮),關聖帝君,,,新北市,嘉添里白雞155號,道教,02-26711476,吳岳羽,121.401802062988,24.9050407409668,三峽區
1716,財團法人台北市中庄仔福德宮,福德正神,,,臺北市,中庄里吉林路236巷35號,道教,02-25413031,林春裕,121.531402587891,25.0600700378418,中山區
1717,清發堂,瑤池金母,,,新北市,清化里石門路39之1號,道教,02-22618106,羅文貴,121.457649230957,24.9647274017334,土城區
1718,善息寺,孚佑帝君,,,新北市,祖田里龍泉路91號,道教,02-22684546,蘇素珍,121.440299987793,24.9407196044922,土城區
1719,法雲寺,釋迦牟尼佛,,,臺北市,新生南路1段165巷5-1號,佛教,02-27086600,黃承玉,121.533515930176,25.0342864990234,大安區
1720,港北福德祠,福德正神,,,新竹市,港北里1鄰港北2街2號,道教,0912-533999,韋陳麗芬,120.928604125977,24.8317184448242,北區
1721,浩然道院,明明上帝,,,新竹縣,橫山村橫山街2段69巷2號,一貫道,03-5933692,徐炎(方方土),121.121803283691,24.7180805206299,橫山鄉
1722,石碇三濟宮,中壇元帥,,,新北市,鳥塗里半路店1之1號,道教,02-26633532,王致榮,121.667602539063,25.0077209472656,石碇區
1723,財團法人新北市大觀書社,文昌帝君,,,新北市,黃石里西門街5號,道教,02-29685028,林瀚東,121.45580291748,25.0114707946777,板橋區
1724,高峰里福德宮,福德正神,,,新竹市,高峰里4鄰高峰路556號,道教,03-5256605,戴權源,120.98380279541,24.7765102386475,東區
1725,種福宮,福德正神,,,新竹市,中華路2段170巷2-1號,道教,03-5328232,蔡錦地,120.977798461914,24.8068904876709,東區
1726,靈安宮,三王爺,,,新竹市,原興路200號,道教,03-5712477,郭珍輝,121.001907348633,24.8117923736572,東區
1727,慈祐宮(媽祖宮),天上聖母,,,新北市,新莊路218號,道教,02-29923293,陳圓光,121.452903747559,25.0344104766846,新莊區
1728,板橋北極壇,玄天上帝,,,新北市,社後里中正路80巷1弄7號,道教,02-29680470,黃宗正,121.456901550293,25.0150108337402,板橋區
1729,財團法人台北市法雨寺,釋迦牟尼佛,,,臺北市,泉源里登山路108號,佛教,02-28916762,陳志明,121.517700195313,25.1475791931152,北投區
1730,財團法人台灣省基隆市海會寺,釋迦牟尼佛,,,基隆市,八堵路1巷83號,佛教,02-24572529,李柏蒼,121.738296508789,25.1101398468018,暖暖區
1731,財團法人台北市聖靈寺,釋迦牟尼佛,,,臺北市,汀州路3段10號,佛教,02-23655959,陳月蟬,121.527900695801,25.0180397033691,中正區
1732,財團法人新北市三重區先嗇宮,神農大帝,,,新北市,五谷王北街77號,道教,02-29952345,李乾龍,121.475898742676,25.0501194000244,三重區
1733,財團法人台北市覺修宮,孚佑帝君,,,臺北市,老師里重慶北路3段340號,道教,02-25928042,陳忠源,121.513648986816,25.0761775970459,大同區
1734,三重區天武宮,玄天上帝,,,新北市,永福街211巷7號(暫厝),道教,02-22875651,蕭景堂,121.479598999023,25.0742206573486,三重區
1735,重慶慈惠堂,瑤池金母,,,新北市,永寧里永和街103號,道教,02-22676566,陳漢宇,121.434577941895,24.9651756286621,土城區
1736,大勝寺,普庵祖師,,,新北市,有木里有木6之8號,佛教,02-26720022,謝淑櫻,121.42310333252,24.8693008422852,三峽區
1737,龍文禪寺,釋迦牟尼佛,,,新北市,員林里員林街76號,佛教,02-22603003,洪春悅,121.44450378418,24.9768104553223,土城區
1738,五穀先帝廟,神農大帝,,,新北市,土城里和平路11號,道教,02-22606768,李木火,121.443298339844,24.9739608764648,土城區
1739,萬善祠(三重里),有應公,,,新竹縣,三重里三重路5巷16號,道教,03-5824349,林維生,121.058250427246,24.7657375335693,竹東鎮
1740,尊聖宮,玉皇大帝,,,桃園市,樂善里2鄰嶺頭6之1號,道教,03-3284350,吳進桂,121.381301879883,25.0518894195557,龜山區
1741,開台金山寺(三級古績),普庵祖師,,,新竹市,科園里26鄰金山寺路201號,佛教,03-5780566,饒圳榮,121.015129089355,24.7773418426514,東區
1742,新竹市東區白沙屯福德宮,福德正神,,,新竹市,中華路一段78巷47弄14號旁,道教,03-5321465,戴淇松,120.992301940918,24.8177604675293,東區
1743,磺潭里公館崙福德宮,福德正神,,,新北市,磺潭里公館崙25號左前方100公尺,道教,02-24986476,謝金藏,121.63330078125,25.2127208709717,萬里區
1744,台北石靈宮,石靈大帝,,,新北市,漁光里13鄰中心崙16之1號,道教,02-26657053,林信章,121.777099609375,24.9413108825684,坪林區
1745,紫雲巖慈德宮,普庵祖師,,,新北市,泰林路三段303號,道教,02-22962794,郭國傳,121.409400939941,25.0666599273682,泰山區
1746,福安宮,福德正神,,,基隆市,尚仁街75號,道教,02-24313272,陳有文(暫代),121.733200073242,25.1109600067139,暖暖區
1747,福壽宮,福德正神,,,新北市,深澳里深澳路67之1號前,道教,09-32074014,蕭天賜,121.818099975586,25.130069732666,瑞芳區
1748,德厚宮,福德正神,,,新竹縣,愛勢村中山路二段195號,道教,-0919346921,范成吉 聯絡人:劉廷珍,121.045341491699,24.9048805236816,湖口鄉
1749,慈鳳宮,瑤池金母,,,新北市,保安街二段337巷15號,道教,02-26883513,李福財,121.410003662109,25.0076103210449,樹林區
1750,光明寺,普庵祖師,,,新北市,坡內里光明街62號,佛教,02-26823980,郭敏芳,121.412498474121,24.9914207458496,樹林區
1751,新莊安國宮,劉府王爺,,,新北市,頭前里5鄰頭前路2巷5號,道教,02-29936656,葉坤城,121.468399047852,25.0530395507813,新莊區
1752,財團法人理教總公所台灣清心堂公所,聖宗古佛,,,臺北市,新起里中華路1段174號,理教,02-23319174,陳俊宏,121.507141113281,25.0403575897217,萬華區
1753,慈福宮,福德正神,,,新北市,忠孝里仁愛街16號之5,道教,02-29961966,林長川,121.444297790527,25.0354804992676,新莊區
1754,財團法人台北市南福宮,天上聖母,,,臺北市,南福里和平西路1段55巷1號,道教,02-23920979,王建男,121.51830291748,25.0268898010254,中正區
1755,老崩山天賜宮,周倉聖爺,,,新北市,山溪里老崩山30號之1,道教,02-26383912,蔡文賢,121.557601928711,25.2771091461182,石門區
1756,海山天后宮,天上聖母,,,新北市,海山里長安街138巷1弄臨83之5號,道教,02-29573045,洪正明,121.474800109863,25.0111999511719,板橋區
1757,廣玄宮,玄天上帝,,,新北市,東安里漢生東路193巷97號,道教,02-29559593,吳麗花,121.473197937012,25.0121593475342,板橋區
1758,上山福德祠,福德正神,,,新竹縣,上山村6鄰文山路869巷5之1號,道教,03-5922260,彭達棟,121.072639465332,24.7846584320068,芎林鄉
1759,龜山九天宮,九天玄女,,,桃園市,振興路1089巷27號,道教,03-3590199,陳進隆,121.370338439941,25.0287475585938,龜山區
1760,慈音寺,普庵祖師,,,新北市,大寮路63巷11號,佛教,02-24972027,吳強台,121.778900146484,25.0928401947021,瑞芳區
1761,萬福宮,福德正神,,,新北市,吉慶里中央路48號,道教,02-24579654,李福卿,121.761901855469,25.1029396057129,瑞芳區
1762,安德宮,福德正神,,,新北市,東和里中山路266號旁,道教,02-24978490,林光明,121.799621582031,25.1076488494873,瑞芳區
1763,財團法人台北市永靜廟,孚佑帝君,,,臺北市,集英里錦西街9號,道教,02-25416038,陳世民,121.521438598633,25.0604286193848,中山區
1764,財團法人桃園市仁德宮,三官大帝,,,桃園市,中和南路70號,道教,03-3294023,王有任,121.338798522949,24.9949607849121,龜山區
1766,財團法人台北市天師宮,正一天師,,,臺北市,國慶里延平北路3段99號,道教,02-25956499,郭添福,121.511009216309,25.0677680969238,大同區
1767,湖口中興德厚宮,福德正神,,,新竹縣,中興村永順街28之1號,道教,03-5985203,黃乾海,121.034576416016,24.8691520690918,湖口鄉
1768,福靈宮,福德正神,,,桃園市,員本里12鄰新富5街22號,道教,03-4723901,王文松,121.092918395996,24.9356174468994,楊梅區
1769,山佳法照宮,法主聖君,,,新北市,新興街11巷10號,道教,02-26807663,陳文玉,121.401702880859,24.9736194610596,樹林區
1770,樹林慈恩宮,地藏王菩薩,,,新北市,彭興里太平路227號,道教,02-86845616,王永結,121.418502807617,24.9767894744873,樹林區
1771,樹林區樹德宮,福德正神,,,新北市,樹東里博愛街33號,道教,02-26823456,王吉二,121.42749786377,24.99241065979,樹林區
1772,聖榮宮,榮府王爺,,,新北市,尖山里尖山路258巷42號,道教,02-26792366,卓木川,121.341598510742,24.9468402862549,鶯歌區
1773,雲陽寺,釋迦牟尼佛,,,新北市,員潭里銀河路23號,佛教,02-22173773,郭永進,121.573303222656,24.9573707580566,新店區
1774,財團法人新北市福慧寺,釋迦牟尼佛,,,新北市,三興里三興路77號,佛教,02-26892744,陳頂果,121.396202087402,25.0147094726563,樹林區
1775,財團法人台北市法華寺,普庵祖師,,,臺北市,仁德里西寧南路194號,佛教,02-23120437,黃書瑋,121.505966186523,25.0387859344482,萬華區
1776,北台寶凰宮,地母至尊,,,新北市,同榮里黎頭窠7之3號,道教,02-22970951,許錫倫,121.423698425293,25.0581493377686,泰山區
1777,指修宮,釋迦牟尼佛,,,基隆市,過港路234號,佛教,02-24572358,周雪,121.73509979248,25.1091499328613,暖暖區
1778,青草湖王爺宮,黃府王爺,,,新竹市,柴橋里4鄰明湖路488號,道教,03-5203330,林明焜,120.967163085938,24.7775268554688,東區
1779,善導庵,釋迦牟尼佛,,,新北市,頭前里化成路554巷53號,佛教,02-85223630,林美雪,121.467597961426,25.0552425384521,新莊區
1780,佛光山擇善寺,普庵祖師,,,新北市,全安里新莊路543巷11號,佛教,02-22070859,張燕鳳,121.447944641113,25.0322284698486,新莊區
1781,無極金源靈山聖寶殿,玉皇大帝,,,新北市,樟坑湖路48號,道教,02-26682552,林嫄宜,121.443313598633,24.9295558929443,三峽區
1782,三峽一元宮,關聖帝君,,,新北市,溪北里介壽路三段172巷32之3號,道教,02-86716199,游志益,121.406867980957,24.9441184997559,三峽區
1783,五王宮,五府千歲,,,基隆市,中山一路9號,道教,02-24252061,吳錫鏗,121.736679077148,25.1301193237305,中山區
1784,獨山宮,三山國王,,,基隆市,文明路95號,道教,02-24281290,何梓鴻,121.72859954834,25.1572704315186,中山區
1785,木柵集應廟,保儀尊王,,,臺北市,保儀路76號,道教,02-29396572,張進福,121.568496704102,24.9873695373535,文山區
1786,台北市大慈佛社,釋迦牟尼佛,,,臺北市,試院路4巷22號,佛教,02-22366040,楊芷芸,121.549102783203,24.9905109405518,文山區
1787,北海聖安宮,孚佑帝君,,,新北市,尖鹿里尖子鹿臨76之1號,道教,02-26381437,練瑞草,121.57080078125,25.2971496582031,石門區
1788,文昌祠,文昌帝君,,,新北市,文德里碧江街20號,道教,02-29987556,黃林玲玲,121.455101013184,25.0345592498779,新莊區
1789,妙濟寺,普庵祖師,,,新北市,乾華里內阿里磅1號,佛教,02-26383591,曾清松,121.592300415039,25.2540798187256,石門區
1790,臺北鎮北宮,五府千歲,,,新北市,崑崙里存德街58號,道教,02-26814045,邱奕旺,121.43090057373,24.9913997650146,板橋區
1791,聯庄廣惠宮,三山國王,,,新竹縣,上坪里6鄰48號,道教,03-5963003,巫春維,121.120826721191,24.6625690460205,竹東鎮
1792,振天宮,天上聖母,,,桃園市,舊路里振興路1278巷29號,道教,03-3297108,鄭創發,121.377799987793,25.0291595458984,龜山區
1793,東大福德宮,福德正神,,,新竹市,東大路2段217巷56弄3號,道教,03-5316835,鄭榮一,120.964775085449,24.8160076141357,北區
1794,屯山古聖廟行忠堂,關聖帝君,,,新北市,忠山里椿子林18號,道教,02-26212649,李宇宙,121.480400085449,25.2010803222656,淡水區
1795,鎮凡宮,普庵祖師,,,新北市,雙坑里翠峰路55巷34之1號,道教,02-22178591,顏福禧,121.585777282715,24.9446277618408,新店區
1796,合興宮,福德正神,,,新北市,龍鳳里中正路893巷136號之1,道教,02-29015520,陳義政,121.41259765625,25.0218696594238,新莊區
1797,光明禪寺,釋迦牟尼佛,,,新北市,光明里碇南路2段鹿窟巷17號,佛教,02-26631298,柯來春,121.665901184082,25.0322608947754,石碇區
1798,蘆洲保和宮,保生大帝,,,新北市,保和里成功路182號,道教,02-22812536,李讚生,121.471397399902,25.084020614624,蘆洲區
1799,蘆洲慈惠堂,瑤池金母,,,新北市,正義里中原路18號,道教,02-22811231,林根陣,121.460403442383,25.0833492279053,蘆洲區
1800,桃園龍德宮,天上聖母,,,桃園市,富國路一段8號,道教,03-3136488,丁素珠,121.277503967285,25.0267887115479,蘆竹區
1801,慈惠聖道院,瑤池金母,,,桃園市,東龍街166號,道教,03-4990466,陳炎生,121.249397277832,24.8841590881348,龍潭區
1802,永福宮,三官大帝,,,桃園市,三坑里三坑老街66號,道教,03-4712420,劉修甲,121.248474121094,24.8444061279297,龍潭區
1803,福德祀,福德正神,,,桃園市,錦中里13鄰南崁路222號,道教,03-3524071,黃國煌,121.293685913086,25.0486259460449,蘆竹區
1804,源福宮,福德正神,,,桃園市,坑口里20鄰源福街55號,道教,03-3543478,徐垂勇,121.259704589844,25.099630355835,蘆竹區
1805,靈鷲山無生道場,釋迦牟尼佛,,,新北市,福連里香蘭街7之1號,佛教,02-24991100,釋星道,121.972900390625,25.017650604248,貢寮區
1806,坪頂大湖福德宮,福德正神,,,桃園市,福德街2號,道教,03-3281403,李鴻模,121.357109069824,25.0502471923828,龜山區
1807,佛慈禪寺,釋迦牟尼佛,,,新北市,新峰里員山子路39號,佛教,02-24976080,蕭錦,121.821296691895,25.0961799621582,瑞芳區
1808,水尾福德宮,福德正神,,,新北市,北深路三段280號旁,道教,02-26621774,林銘智,121.597686767578,25.0051956176758,深坑區
1809,五顯慈恩堂,五顯大帝,,,新北市,光興里光興街402號,道教,02-26881350,簡麗卿,121.400299072266,25.007640838623,樹林區
1810,永寧福德宮,福德正神,,,新北市,永寧里永平街1號,道教,02-22688516,江金崙,121.42749786377,24.9634609222412,土城區
